,total_price
1351,6521007.320336757
1352,26711370.29744865
1353,24153836.665275965
1354,7001275.422601305
1355,601235.6837084831
1356,2918164.6960794367
1357,894076.5408527426
1358,1261771.2009909516
1359,2201890.854714848
1360,1887290.549359459
1361,826955.7668404528
1362,7298395.165415063
1363,5777448.326821941
1364,3135839.6913398136
1365,2266928.99818182
1366,4815593.612897357
1367,2896705.7880725213
1368,1631430.7049514255
1369,6807750.7349141985
1370,40724775.429424025
1371,2706145.208342406
1372,33059805.45030997
1373,2432519.97749979
1374,1466215.6693928447
1375,8365228.789703582
1376,6521007.320336757
1377,15469958.473629424
1378,1796452.0
1379,2776180.6679028864
1380,20834281.34322309
1381,25196452.0
1382,14215011.127100045
1383,3900553.046573778
1384,5596452.0
1385,2499936.3172897883
1386,4020198.199736588
1387,6712615.093340972
1388,1631427.2332357515
1389,10673092.682967037
1390,5686701.538955403
1391,3900503.835490426
1392,7098671.932746275
1393,1422753.3495874496
1394,826955.7668404528
1395,7001229.733328252
1396,4304371.181288745
1397,1826545.555597347
1398,2706145.208342406
1399,4553357.732887162
1400,6796341.84257399
1401,7001229.733328252
1402,25196452.0
1403,7001229.733328252
1404,2846866.3917793687
1405,1979785.956386184
1406,1979803.9971205788
1407,3742951.3052548594
1408,130100384.67726688
1409,2776180.6679028864
1410,3246752.8048387617
1411,4982592.061509573
1412,1796452.0
1413,10227316.369534662
1414,5596452.0
1415,3135839.6913398136
1416,3900503.835490426
1417,3510814.68383531
1418,8510295.87633061
1419,2811438.615644524
1420,3664970.754380643
1421,20134731.765315764
1422,22257277.00723851
1423,659466.8135779357
1424,6052645.302820528
1425,2105652.4007424
1426,6521007.320336757
1427,2990101.9422798124
1428,7592751.07453721
1429,3900503.835490426
1430,2092926.5397710984
1431,805089.8233399562
1432,1796468.2000273375
1433,8200483.484195949
1434,987021.4150420949
1435,5596452.0
1436,15469959.74642165
1437,18759991.533181705
1438,11815402.03862225
1439,1225320.984414312
1440,835773.9220392806
1441,1341318.8044798924
1442,22980547.329856746
1443,6052645.302820528
1444,563875.4614174765
1445,1034926.8058230493
1446,1450351.5343706834
1447,1133511.2297181643
1448,2105640.3092036783
1449,6521007.320336757
1450,1506057.341639421
1451,3209629.724595746
1452,15469958.473629424
1453,2080241.1177093044
1454,1325260.112666495
1455,3135839.6913398136
1456,659458.4794363033
1457,25196452.0
1458,33059805.45030997
1459,20134748.457831386
1460,9788065.761052178
1461,5152771.60633562
1462,2234323.4385358067
1463,3641686.174914675
1464,9842822.55956662
1465,4721935.399593904
1466,2568016.884206207
1467,2365774.4748755083
1468,954051.0232306272
1469,1981229.407358656
1470,2636755.259842924
1471,1395409.714887852
1472,12614378.448485674
1473,51744536.34849931
1474,2568016.884206207
1475,703792.3591278738
1476,4553299.082928594
1477,8510295.87633061
1478,1506032.0853708796
1479,3135839.6913398136
1480,6251950.181453277
1481,4978865.616574794
1482,2918164.6960794367
1483,7996131.480594058
1484,2643665.0352709386
1485,70907802.57826951
1486,8510295.87633061
1487,5240482.134723621
1488,2432519.97749979
1489,1980133.7178093127
1490,3246752.8048387617
1491,2432521.3191407104
1492,5240482.134723621
1493,1235698.5926554492
1494,894076.5408527426
1495,5401468.05538612
1496,3135839.6913398136
1497,16760282.369823156
1498,4469778.573057575
1499,3900503.835490426
1500,2170796.894045716
1501,16760267.98545456
1502,4722018.555606036
1503,3900503.835490426
1504,16760267.98545456
1505,15292342.708030446
1506,7001229.733328252
1507,29511964.71308356
1508,18895987.82311604
1509,1506044.9941100709
1510,11583799.364509435
1511,4511472.7218523165
1512,5868689.653695409
1513,10673105.03043884
1514,41609010.48169731
1515,1395401.5402226066
1516,954051.0232306272
1517,38110748.14438985
1518,5596452.0
1519,44118448.31164321
1520,9570885.316206373
1521,3135844.835269774
1522,2201890.854714848
1523,7493026.53878188
1524,5373021.810212164
1525,40724775.429424025
1526,12996618.800362267
1527,6052645.302820528
1528,4722426.706274785
1529,564134.1578820987
1530,2650581.3201459455
1531,894076.5408527426
1532,3510859.8102604067
1533,1677964.7404109626
1534,31188389.096606273
1535,4721935.399593904
1536,5152761.110618505
1537,3284027.1003012056
1538,2932502.0580216
1539,1796452.0
1540,805089.8233399562
1541,7196574.8560647415
1542,2826632.93607688
1543,25196452.0
1544,2533893.9778895047
1545,73039021.97113708
1546,5152761.110618505
1547,2234323.4385358067
1548,6332245.069838436
1549,6521007.320336757
1550,7001229.733328252
1551,11239323.003502667
1552,5240483.89426912
1553,1796476.6000630376
1554,7996131.480594058
1555,1450310.0461918327
1556,7294936.345266952
1557,4141154.7771430383
1558,831489.8136756164
1559,20134731.765315764
1560,31430407.88138012
1561,3742898.108430241
1562,921552.1585987969
1563,41609010.48169731
1564,3703854.885326977
1565,9355386.43583914
1566,3135839.6913398136
1567,1948771.8908875056
1568,1619870.4205636794
1569,1235705.867314913
1570,826955.7668404528
1571,13358134.2632975
1572,8510320.817874711
1573,1979785.956386184
1574,7216210.537157812
1575,5596452.0
1576,24450214.59469858
1577,4141154.7771430383
1578,590748.3520738328
1579,8098087.27378985
1580,2339265.626986724
1581,4100696.485172515
1582,8510341.602513846
1583,6126773.7855357565
1584,38975505.624347255
1585,2990101.9422798124
1586,2105640.3092036783
1587,2432519.97749979
1588,1235682.4845413263
1589,475960.4971874738
1590,15469958.473629424
1591,987021.4150420949
1592,30626125.01828924
1593,1289643.2600329171
1594,9035309.038704807
1595,52702070.74694936
1596,4181751.863247432
1597,4304634.912522058
1598,9570885.316206373
1599,3742898.108430241
1600,9035286.764831843
1601,3510873.577685108
1602,1059241.2123706508
1603,227795133.89425
1604,2105640.3092036783
1605,1798236.1314112903
1606,1602593.7140530325
1607,221559773.26167607
1608,5030816.719381441
1609,2432569.61839256
1610,987021.4150420949
1611,3157912.6328634527
1612,19443269.91881453
1613,3510814.68383531
1614,1551187.5756751942
1615,4020198.199736588
1616,3135839.6913398136
1617,4978865.616574794
1618,1025270.725657185
1619,5470943.27783903
1620,7001229.733328252
1621,4141211.516154618
1622,5152761.110618505
1623,2365774.4748755083
1624,53279404.81914901
1625,5868689.653695409
1626,5596452.0
1627,46124384.67718459
1628,2990101.9422798124
1629,1235682.4845413263
1630,2568016.884206207
1631,4637348.305927441
1632,39846924.88494804
1633,4892697.308754643
1634,3135868.350416375
1635,41609010.48169731
1636,7996131.480594058
1637,8666666.578155622
1638,16499441.719055893
1639,2432519.97749979
1640,5960422.853500215
1641,9035286.764831843
1642,22835316.744635466
1643,762137.424949238
1644,1856866.7589909642
1645,2010980.864471436
1646,1314591.0790058274
1647,57142818.84730819
1648,15216108.454127038
1649,3284053.2451272593
1650,3510814.68383531
1651,3359061.538087132
1652,1973615.245117276
1653,18084995.81999832
1654,11815402.03862225
1655,11239323.003502667
1656,1736828.5773342568
1657,1133513.7396993646
1658,23711553.53071851
1659,26711367.23803636
1660,5222896.914648921
1661,19032369.199753623
1662,36400319.19675123
1663,4020240.7155947997
1664,4304429.513879173
1665,4637348.305927441
1666,2432519.97749979
1667,51935572.98209633
1668,3572200.809155895
1669,5240482.134723621
1670,2636805.6776027484
1671,1506032.0853708796
1672,8824005.535041088
1673,6807736.29278306
1674,86717976.71396716
1675,6711689.524449895
1676,100205851.55824152
1677,316103.3267791043
1678,6052696.15930966
1679,1796452.0
1680,20834281.34322309
1681,4721935.399593904
1682,3980159.176830681
1683,4721935.399593904
1684,4595254.678002276
1685,1341318.8044798924
1686,3209629.724595746
1687,1395443.5037012992
1688,3434657.717721907
1689,25950189.5928233
1690,11815402.03862225
1691,12165707.615952065
1692,21541826.20613656
1693,1235682.4845413263
1694,4935737.725520118
1695,8303318.225613939
1696,15216108.454127038
1697,3135839.6913398136
1698,3140080.7773039592
1699,76276179.91749455
1700,8221098.599874377
1701,177547056.96561605
1702,2628631.4920500685
1703,15469958.473629424
1704,6521007.320336757
1705,834448.5975771344
1706,99017628.88026184
1707,20834281.34322309
1708,23712319.245367665
1709,741059.8752721301
1710,1652496.2153162188
1711,3510814.68383531
1712,1108523.8173477352
1713,11239323.003502667
1714,6332222.530259423
1715,20834415.020216554
1716,7216281.25872451
1717,2776187.703529724
1718,1796452.0
1719,6052645.302820528
1720,642505.7004668927
1721,3641753.581890075
1722,5596452.9000000255
1723,2433486.699330408
1724,1235682.4845413263
1725,1506032.0853708796
1726,5240497.970640471
1727,1562555.9491927398
1728,7001229.733328252
1729,1887324.773676877
1730,2432519.97749979
1731,4386802.820635427
1732,1979785.956386184
1733,11012206.70455044
1734,3246752.8048387617
1735,13870100.303214472
1736,7001229.733328252
1737,7001289.032191767
1738,10921009.70276798
1739,29828866.68392341
1740,4020207.8259548363
1741,11239323.003502667
1742,17418385.6893393
1743,4060381.490042695
1744,762137.424949238
1745,2776192.628472316
1746,13601119.023466785
1747,4721953.218696483
1748,3284027.847295212
1749,3742898.108430241
1750,1034926.8058230493
1751,25210005.72439463
1752,448481.2369875868
1753,15469958.473629424
1754,3742898.108430241
1755,7692927.845729471
1756,1648820.7548277813
1757,7996131.480594058
1758,5240482.134723621
1759,3135839.6913398136
1760,4141154.7771430383
1761,3703914.1216313336
1762,16110753.74402886
1763,6052645.302820528
1764,2244370.3606803757
1765,59566877.0978594
1766,1314591.0790058274
1767,2169637.965094196
1768,10338154.026780317
1769,4721990.554034868
1770,302260.39371649467
1771,259460.8396972996
1772,7996131.480594058
1773,762137.424949238
1774,6711689.524449895
1775,64639605.24376981
1776,7493026.53878188
1777,8510295.87633061
1778,25196452.0
1779,1707301.099016841
1780,1083762.5431583691
1781,78460204.7850537
1782,2169641.1822398053
1783,3135839.6913398136
1784,3287126.896753525
1785,1314593.7412427862
1786,2990107.722247204
1787,4721935.399593904
1788,6807784.43326109
1789,3587593.4007675936
1790,8200483.484195949
1791,4892697.308754643
1792,6521007.320336757
1793,25196528.50003901
1794,1422753.3495874496
1795,22690306.27177833
1796,2954055.125904814
1797,4721935.399593904
1798,11018502.54502988
1799,2432519.97749979
1800,4141154.7771430383
1801,36400319.19675123
1802,3510814.68383531
1803,8251879.062635712
1804,2659813.610422633
1805,15853387.867124038
1806,30786421.597892705
1807,2432519.97749979
1808,3209635.652160426
1809,5373021.810212164
1810,8510314.582486348
1811,963423.316282428
1812,17154113.39536935
1813,17089177.192829452
1814,4020198.199736588
1815,103076826.80491602
1816,6145354.419774593
1817,12661926.315885454
1818,33884803.10242114
1819,475960.4971874738
1820,1563467.3556807542
1821,16760267.98545456
1822,35434963.00329051
1823,7493026.53878188
1824,894076.5408527426
1825,4807052.8285254985
1826,4222487.270585692
1827,5596452.0
1828,6711705.812550493
1829,6711689.524449895
1830,9570885.316206373
1831,18084995.81999832
1832,1796452.0
1833,940154.0377927676
1834,1856846.7128929016
1835,5328714.658905913
1836,1796452.0
1837,3359026.900298805
1838,20413679.949629728
1839,17551031.799004067
1840,2636755.259842924
1841,2499936.3172897883
1842,10673092.682967037
1843,2743523.755991612
1844,8510323.935569476
1845,4304371.181288745
1846,1917939.7286812125
1847,3664956.0002860017
1848,10673092.682967037
1849,13601115.367649335
1850,6052725.748607444
1851,4020198.199736588
1852,36400319.19675123
1853,762137.424949238
1854,1648820.7548277813
1855,4304371.181288745
1856,703792.3591278738
1857,5868689.653695409
1858,4849809.390100185
1859,2297425.65930268
1860,4386802.820635427
1861,4553294.89365591
1862,3135839.6913398136
1863,11239323.003502667
1864,639757.76355378
1865,1083762.5431583691
1866,3135839.6913398136
1867,43396452.0
1868,6332244.13068876
1869,2432519.97749979
1870,11583810.905741822
1871,12997758.822235767
1872,3165385.725276836
1873,18287013.37765448
1874,3135839.6913398136
1875,11011639.469480127
1876,3900525.266096712
1877,2042355.5727794662
1878,4386802.820635427
1879,5596473.600014402
1880,5868689.653695409
1881,23126149.81795669
1882,11239323.003502667
1883,63615228.42277737
1884,1631427.2332357515
1885,396452.0
1886,510163.6510428008
1887,1562558.2260332876
1888,987021.4150420949
1889,20834281.34322309
1890,1083762.5431583691
1891,66707203.01064488
1892,3510833.0403225035
1893,3246774.380162572
1894,6521054.754560954
1895,4721935.399593904
1896,11815402.03862225
1897,3135839.6913398136
1898,2169632.174236504
1899,9570885.316206373
1900,2169632.174236504
1901,1422753.3495874496
1902,10673092.682967037
1903,6521007.320336757
1904,9788048.321780853
1905,29038695.32467917
1906,6759654.34336867
1907,7996131.480594058
1908,6521055.7032466475
1909,2776182.075027742
1910,5152761.110618505
1911,10673092.682967037
1912,2846869.941432785
1913,6855937.018333248
1914,5596452.0
1915,4721992.251098144
1916,887734.7717365121
1917,2234325.389689624
1918,1677965.9100264378
1919,7001229.733328252
1920,7493026.53878188
1921,6145432.49928965
1922,33884803.10242114
1923,1796452.0
1924,1133524.2816448777
1925,7996131.480594058
1926,3269099.2755589765
1927,8510295.87633061
1928,1649602.7803286426
1929,15469958.473629424
1930,10227316.369534662
1931,7216210.537157812
1932,1796485.0001134372
1933,6711689.524449895
1934,2432530.7106346684
1935,4553294.89365591
1936,3572243.134278767
1937,7493026.53878188
1938,15469958.473629424
1939,8510295.87633061
1940,1796452.0
1941,6521019.653223641
1942,21541826.20613656
1943,2105900.6011240203
1944,38110565.467150986
1945,2266928.99818182
1946,2105674.67469634
1947,3135839.6913398136
1948,1979825.7705017268
1949,1506032.0853708796
1950,6521007.320336757
1951,7496201.77394257
1952,26711353.47068248
1953,8510295.87633061
1954,5596452.0
1955,30758500.19980013
1956,2954055.125904814
1957,3587593.4007675936
1958,6692536.457579043
1959,9679259.60112742
1960,1395401.5402226066
1961,15469996.65741152
1962,6521007.320336757
1963,3209629.724595746
1964,12996484.400013667
1965,6521007.320336757
1966,6904250.446584392
1967,2247344.9567386005
1968,9570900.459525803
1969,3284027.1003012056
1970,7996131.480594058
1971,4553294.89365591
1972,39846924.88494804
1973,26711353.47068248
1974,8510295.87633061
1975,7996131.480594058
1976,9035286.764831843
1977,12697626.944780193
1978,3510817.743247489
1979,2445949.792841771
1980,5868689.653695409
1981,1010861.4811767605
1982,871452.0
1983,1163791.77484646
1984,10673092.682967037
1985,6332222.530259423
1986,7945319.336585392
1987,1235945.4209402879
1988,2432519.97749979
1989,13358134.2632975
1990,6711689.524449895
1991,11815402.03862225
1992,6521007.320336757
1993,14838002.464346325
1994,2776196.1462903717
1995,14838021.289200952
1996,2105640.9455998167
1997,5596452.0
1998,15469958.473629424
1999,1697540.7612474111
2000,9035286.764831843
2001,1236179.795983496
2002,1796452.0
2003,5417455.734915347
2004,39846924.88494804
2005,10673092.682967037
2006,9301779.673678476
2007,5596452.0
2008,350426.54335051624
2009,1235682.4845413263
2010,15216108.454127038
2011,3284027.1003012056
2012,1506107.8546635825
2013,6521007.320336757
2014,1979785.956386184
